phase,source_url,destination_url,anchor_text,link_context,http_status,final_url,chain_length,verification,rel,recommended_action
after,https://prompts.robertdevore.com/about/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/about/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/business/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/business/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/coding/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/coding/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/contact/,https://x.com/deviorobert,@deviorobert,HTML anchor,200,https://x.com/deviorobert,0,verified,,
after,https://prompts.robertdevore.com/contact/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/contact/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/images/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/images/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/marketing/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/marketing/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/writing/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/writing/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/blog/glowing-neon-icon-json-prompt/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/blog/glowing-neon-icon-json-prompt/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/blog/isometric-3d-icon-json-prompt-for-ai-generated-designs/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/blog/isometric-3d-icon-json-prompt-for-ai-generated-designs/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/blog/metallic-sci-fi-hud/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/blog/metallic-sci-fi-hud/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/blog/prompts-coming-soon/,https://textexpander.com/,TextExpander,HTML anchor,200,https://textexpander.com/,0,verified,,
after,https://prompts.robertdevore.com/blog/prompts-coming-soon/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/blog/prompts-coming-soon/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/blog/simpsons-character-json-prompts-for-ai-generation/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/blog/simpsons-character-json-prompts-for-ai-generation/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/blog/top-secret-military-patches-json-prompt/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/blog/top-secret-military-patches-json-prompt/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/blog/wwf-action-figure-blister-pack-json-prompt/,https://wwf.robertdevore.com,offical landing page,HTML anchor,200,https://wwf.robertdevore.com,0,verified,,
after,https://prompts.robertdevore.com/blog/wwf-action-figure-blister-pack-json-prompt/,https://x.com/deviorobert,social media,HTML anchor,200,https://x.com/deviorobert,0,verified,,
after,https://prompts.robertdevore.com/blog/wwf-action-figure-blister-pack-json-prompt/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/blog/wwf-action-figure-blister-pack-json-prompt/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/blog/youtube-thumbnail-generation-with-ai-json-prompts/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/blog/youtube-thumbnail-generation-with-ai-json-prompts/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/blog/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/blog/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/page/2/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/page/2/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
after,https://prompts.robertdevore.com/blog/page/2/,https://robertdevore.com/,Robert DeVore,HTML anchor,200,https://robertdevore.com/,0,verified,,
after,https://prompts.robertdevore.com/blog/page/2/,https://kujolang.ai/,Kujo,HTML anchor,200,https://kujolang.ai/,0,verified,,
